,Facebook Id
9061,100064532810780
9062,100064489072500
9075,182815525083812
9076,777621592302148
9077,446011509113257
9082,100058214642383
9084,264109590908
9085,57917046180
9089,12350348061
9092,1775874069342877
9096,24042830763
9097,100050640512396
9103,100057984403122
9116,100048407985932
9117,448356545672307
9119,190037676426
9120,204371653027595
9121,100063692732805
9122,100068795508660
9129,128814659408
9130,34673843750
9134,1808078256087055
9135,100064118378070
9138,100065330857110
9139,100057990371388
9151,678047542340594
9154,100057858047454
9155,100052046007065
9160,365680210454059
9163,100064857873527
9164,100058097590496
9169,100022757633625
9180,182725771770051
9184,100057998442664
9191,1793349057355115
9197,100064494052356
9198,100068958048203
9199,100064447762595
9206,237158469893
9207,100064268066337
9209,172059582807592
9211,75879537466
9216,100067144801551
9222,100064395471069
9229,226134634155101
9230,112664830255253
9246,187138131315786
9250,100064489702473
9256,100064542105893
9257,1558725671086085
9258,502947566574091
9265,100064558095034
9267,100050318334734
9272,100066720872327
9275,1568155503490422
9277,113574568733922
9278,100057730043321
9295,21536880331
9304,127345813962146
9316,332710866770901
9319,320408285279846
9325,100057972106422
9329,100057757402753
9330,1548406585430077
9331,411791612245267
9340,105317032831328
9342,1946863292005449
9344,100064835015669
9348,215674998470618
9355,100057747084495
9360,100068839015429
9363,15539882634
9365,100064903533725
9367,21149209760
9378,112882005478860
9380,100069397021448
9387,100064306855054
9388,100063707993407
9402,100058133075837
9408,100050209881597
9417,517847528666178
9439,353731395060728
9452,100064813263116
9462,100064592475222
9463,145233765561468
9470,100064727494577
9473,359177290868620
9479,144745978890994
9480,100063753922467
9482,230371730645435
9483,100067800510684
9489,70373038195
9490,320172861434974
9491,386360611796895
9497,152364588195237
9507,113311208701369
9509,77417508932
9516,100042095986920
9517,698994173530833
9518,1858143644473911
9519,42259314582
9546,598130516898110
9548,100044625840411
9560,48530572061
9561,197907763567025
9564,172163569539992
9565,132871490118902
9586,100058204563689
9588,100064794035990
9589,100064852865963
9590,98758122254
9593,106827216032091
9596,226904044750
9600,100064044307457
9609,145275107760
9610,461508737229347
9613,355148684870
9615,684116671728208
9616,740238639440034
9617,100728458133433
9618,1557827511171047
9619,100064921741355
9628,100064606275414
9629,100025841900811
9634,100068890012718
9645,100064453193518
9647,28364381758
9649,100064679557452
9653,100058213653541
9654,100058132476780
9655,116081625100630
9662,412596818781759
9665,104424579646957
9666,1656613004563604
9667,833122473437439
9668,343612795702056
9703,337620969661459
9705,164648433642270
9706,107620402625972
9726,102232787059800
9727,100029971880556
9728,180744278669620
9732,100069143408126
9737,100058202074228
9738,85992791356
9790,37038662909
9791,100057987221956
9798,100057653575523
9808,100064164693746
9809,136605343055842
9818,317064212441
9820,101427194326
9827,100064411645030
9828,100044407540585
9829,35277543605
9830,100064908090741
9833,87186661244
9834,100064591997937
9835,54509720467
9836,62082505853
9837,261323008476
9838,100064637085968
9839,60987623733
9840,100044531015560
9850,100044570910185
9851,100064763738757
9852,100045227560879
9854,100050230610681
9855,100044841106383
9856,100047035515109
9857,100057649587081
9861,100063912798844
9864,100044082745837
9867,100050659681568
9868,100044462108397
9876,100064683881559
9878,100064822357666
9880,277792066830
9881,112565666483
9882,100044222026660
9888,20835777216
9889,100044338904073
9891,100044249333351
9892,59109969606
9900,100044343107851
9905,109731613809
9907,100052353750883
9913,663211827116113
9917,100044326544838
9935,13357499221
9959,1737912466493998
9962,100064867952724
9963,100044532272219
9970,100058057810073
9972,100058747969506
9973,100058278121640
9976,100057849860111
9979,29114691654
9995,100064480162349
10001,100047387670742
10012,100057701335388
10013,100064935542026
10019,105862794405344
10020,100058119846079
10024,100044348361560
10028,210169435814
10036,443098875722251
10041,100058045091153
10047,100045256262332
10051,100058026460555
10062,100064849324889
10069,100066677455574
10071,100058101820320
10072,100057900228210
10073,100043978038870
10078,100046964537410
10083,107704176960
10093,100064780388275
10106,100057930946750
10117,100057855559170
10128,100063451578600
10133,100058242661877
10141,100064439873966
10145,100030548511039
10146,100063638167646
10147,100057806241292
10159,100044219914526
10166,100064748558727
10167,144024932897167
10168,100045171695972
10174,296106753794181
10176,100058263092705
10180,114510398911442
10182,116021601770274
10186,212350378812825
10187,100044419810007
10196,771796979519280
10203,324858467568005
10206,100063455050135
10229,100064389143101
10231,39191468483
10233,100063693949788
10234,100057841609384
10235,100044314305441
10242,100058179633780
10245,126044349812
10258,1433272470266400
10274,100063913063908
10275,100064126055368
10285,100050313377014
10302,504011033131066
10303,100064837502406
10310,815846698447062
10311,100057964844388
10312,100057911115939
10319,100063959476640
10330,100058282590051
10340,100045617804359
10353,100063723782903
10356,100058205585499
10366,28988808979
10371,100063516310375
10372,100057792743470
10373,100057960766346
10374,100047327822431
10383,32733799341
10384,100046990700412
10395,100044398060484
10403,100068875696306
10407,129460040457242
10413,100058053161332
10414,100024404447305
10415,100064599314811
10417,37921259277
10430,100044249058154
10434,245197828434
10442,100058056072391
10444,269803035106
10445,100044297356958
10446,166808540004061
10461,100058035280539
10475,100067385607241
10476,100058006511948
10478,100058007294351
10485,100044151083840
10488,1653068488261680
10489,100064404865136
10490,100050504799045
10491,100072237437682
10494,76122931746
10512,100063575926948
10526,100070793533195
10528,169530103095586
10531,100047201861594
10546,100057870467513
10547,100057807531497
10562,415841045106937
10563,100063813151378
10578,100071205687292
10582,308453857248
10583,113778580780
10584,228306007546716
10585,101269607612
10586,255683248123087
10587,100058003452608
10588,100064531248805
10599,265584563563176
10602,114038261959768
10603,100019103693135
10604,123702847917
10608,100058174774839
10611,192379693613
10620,100057233517041
10623,100066923298199
10624,100057979243859
10628,214086035413
10631,131269393595318
10639,38112678981
10641,155848511944
10646,100079179207035
10647,100065646993189
10648,320497648671437
10650,63632759291
10651,20336020214
10654,102670986446748
10668,133227653363832
10672,100064645901213
10673,100063941956246
10675,100063525048157
10677,1699813323569214
10679,100057784310567
10680,100044539804957
10681,100058060001842
10692,18683948705
10700,100064403933799
10702,1081831188512993
10703,100047281533785
10706,100057729292706
10708,100058019291357
10710,100046845410838
10739,455143817841465
10745,281848672353099
10751,297913220669359
10753,100058223943994
10754,61257613316
10762,169924753109276
10774,233341436826332
10782,100066804930559
10786,115434095155277
10787,1512047599106595
10788,100064708564644
10792,221405745116
10793,100044296336542
10800,34740117468
10813,6267161537
10820,159398980771801
10823,100042666463163
10827,150843628053
10828,100049682478013
10829,100058156596033
10835,100058227481419
10838,154753361224926
10862,127017357337773
10870,100040872885931
10877,100064037562799
10881,100064728188951
10882,339688349836733
10884,100064672392834
10885,199888306710407
10887,21123651187
10888,100058160678344
10891,100045272662114
10894,100046948543635
10918,153125834706690
10923,100064480072786
10927,238863219889613
10930,1860128104230948
10931,100058211943824
10935,100044408650268
10936,119870658170
10948,57673294024
10949,165255466832173
10967,158270244309776
10976,101082470246482
10979,100050505908899
10980,100064392114498
10982,100063566454691
10986,130282477194
10987,22312801080
10997,6663107219
10998,373988259395839
11002,70531357576
11005,20482202236
11034,100067900778382
11035,100069135283120
11037,1489544151363927
11038,512361598795455
11042,459925374394406
11043,113802061986579
11045,100064565204644
11049,100066453865457
11054,263355901079787
11062,100057638966403
11063,100058146275246
11069,100063544330510
11073,100064430601707
11075,100064563108082
11078,19729608568
11088,18793186939
11094,106346777785
11095,100064946791565
11100,139964570715
11105,307213442753870
11110,802699729798261
11113,1710527179242746
11120,100063727415650
11121,100064632463510
11122,22337053671
11125,433089585509
11128,100057786950411
11131,968069256658819
11146,100063615141972
11147,208024193587
11148,584818731583720
11152,100057846467210
11154,100057860418282
11161,100058028741544
11164,100063543191986
11167,138002829562187
11184,175676404370
11187,100063577914126
11203,33742029238
11207,100063582051141
11208,948828688649552
11213,100039182290905
11218,100063906343563
11219,995139390571735
11223,106934096101605
11227,100064849384872
11229,100057777201912
11231,367858251111
11234,285032468616149
11236,836503056713881
11247,100069410850598
11253,100064561848971
11254,176303349079574
11258,415456818507982
11268,100057393530727
11272,168287706552882
11274,264220682201
11277,67093327153
11306,140968452585173
11308,100064354436967
11323,8466998999
11327,100063821028802
11328,148134401973312
11329,559850210822154
11334,1711666652464451
11341,113814229284295
11342,1665930863641353
11344,158285792985
11350,1066701636703547
11353,100057699145833
11357,100058008701718
11358,892651327790591
11359,278944662289
11360,929025490497019
11361,132905963416516
11365,113598752071024
11370,1242928019065949
11372,100069121273717
11389,285278868220779
11394,173210842750711
11395,100064703137780
11397,367432092898
11401,192949817246
11402,100057780861422
11406,1304024126284161
11408,100044224606505
11411,100063743912750
11412,100057841668068
11415,100064724104802
11418,148082431868458
11430,33075474702
11431,65421276070
11464,166379546745372
11481,144359178921200
11482,8210266638
11509,80203398563
11516,100061689098005
11517,100063715476480
11519,100063672275871
11520,110676401468414
11524,1961118724204143
11528,135224136499593
11531,103705774756779
11539,100063855435827
11540,123287517692665
11542,141624296372828
11543,102423521499701
11545,100064718197418
11556,500480463421973
11559,294177527743754
11565,100057725246619
11567,1580340558716378
11572,100058022051628
11573,100064695036640
11583,100053975060903
11584,100048927735294
11601,531612907033297
11603,114869341453
11604,1003120093120327
11609,250600588264
11615,100064405883058
11616,989834541072961
11617,100063356042371
11619,118349742496
11628,200162889999907
11631,100064589446237
11634,100057997990750
11636,100057746242268
11637,109219935921288
11639,47620657022
11656,173380072679188
11667,367931560862
11668,102795576431713
11676,100057714235430
11677,248242239645
11678,1569253233364184
11688,100058216595375
11689,120397924686521
11695,176466499083363
11696,187714067110
11701,100067069986923
11710,127955980597872
11779,170742086270408
11804,100057938026426
11817,132832033416826
11820,100050608264100
11848,119078408102673
11849,283786065054810
11856,95472154632
11859,100044170882278
11864,272030711614
11868,100044581532773
11869,100044176132138
11870,100053135659294
11871,100044311185448
11873,100064946011443
11875,100067995517943
11878,100044321475131
11881,100044143479624
11882,100064704609462
11883,100044288266639
11885,102946568480504
11893,100076628557615
11894,63913975788
11900,100064810083596
11902,54696907755
11906,100044348623265
11907,100064574148750
11908,100044326481647
11912,100044471527816
11922,143212655662
11923,104992520955
11927,100044248848354
11935,100045074404963
11949,100068796842928
11951,100050188492614
11954,111077570271805
11966,100044541844876
11969,96623207231
11972,184142654825
11976,100064795208235
11977,100064542380111
11978,100046653173317
11986,539348282851255
11990,100064867235137
11993,21060455682
11998,100064381554649
11999,100044495407026
12007,100064594603607
12008,6130721655
12009,100064332653340
12012,100044439249251
12019,84676880419
12022,259705904126396
12035,100064841554968
12042,1444876702418736
12044,100063816062060
12055,100057646286009
12062,155580004478594
12063,100063630593724
12072,100050663191643
12075,100051880456831
12090,56821412713
12103,100052720837632
